agent_id,agent_name,agent_type,operator_code,country_code,region,city,latitude,longitude,onboarding_date,agent_status,commission_tier
AGT-00101530,Cash Point Almadies,MASTER_AGENT,OM,MLI,Sikasso,Sikasso,19.365468,2.826593,2021-09-12,SUSPENDED,T1
AGT-00101531,Cash & Go Gibraltar,SUB_AGENT,OM,GIN,Mamou,Mamou,10.023771,-12.758942,2023-09-18,ACTIVE,T2
AGT-00101532,Multiservices Ouakam,SUB_AGENT,FREE,CIV,Bouaké,Bouaké,9.773018,-5.532418,2022-07-28,ACTIVE,T2
AGT-00101533,Boutique Gibraltar,MERCHANT,FREE,SEN,Diourbel,Diourbel,12.756188,-12.226446,2019-05-14,ACTIVE,T2
AGT-00101534,Mini-marché Grand Yoff,MERCHANT,WAVE,CIV,Yamoussoukro,Yamoussoukro,5.948117,-5.179604,2021-12-15,ACTIVE,T2
AGT-00101535,Kiosque Ngor,MASTER_AGENT,FREE,SEN,Dakar,Dakar,,,2023-11-22,ACTIVE,T1
AGT-00101536,Tabaski Service Sicap,SUB_AGENT,FREE,GIN,Kindia,Kindia,9.632507,-10.001547,2024-12-13,ACTIVE,T2
AGT-00101537,Kiosque Wakhinane,MERCHANT,MTN_MOMO,MLI,Koulikoro,Koulikoro,18.671133,-11.453646,2023-11-10,SUSPENDED,T1
AGT-00101538,Marché Niary Tally,SUB_AGENT,WAVE,SEN,Sédhiou,Sédhiou,16.674096,-14.203479,2023-10-17,ACTIVE,T1
AGT-00101539,Point Argent Tabaski,SUB_AGENT,WAVE,SEN,Saint-Louis,Saint-Louis,13.717127,-15.392749,2020-03-01,ACTIVE,T1
AGT-00101540,Point Argent Dieuppeul,MERCHANT,OM,MLI,Ségou,Ségou,21.714667,-3.263131,2022-01-05,TERMINATED,T1
AGT-00101541,Point Cash Pikine,ATM_PARTNER,MOOV,CIV,Bouaké,Bouaké,10.266738,-4.702932,2025-09-13,ACTIVE,T1
AGT-00101542,Kiosque Tabaski,SUB_AGENT,FREE,SEN,Saint-Louis,Saint-Louis,15.837971,-12.730313,2019-04-13,ACTIVE,T1
AGT-00101543,Station Cash Almadies,SUB_AGENT,WAVE,SEN,Kaolack,Kaolack,12.600953,-12.22872,2021-02-05,ACTIVE,T2
AGT-00101544,Express Almadies,MERCHANT,MOOV,CIV,Bouaké,Bouaké,4.890798,-3.665761,2024-07-29,ACTIVE,T1
AGT-00101545,Mini-marché Plateau,MERCHANT,MOOV,SEN,Dakar,Dakar,14.190834,-13.006849,2022-12-06,ACTIVE,T1
AGT-00101546,Station Cash Sandaga,ATM_PARTNER,OM,GIN,Faranah,Faranah,7.715184,-11.290694,2022-10-01,TERMINATED,T1
AGT-00101547,Marché Colobane,MERCHANT,MOOV,GIN,Labé,Labé,7.643385,-9.483439,2020-03-10,ACTIVE,T3
AGT-00101548,Agence Patte d'Oie,SUB_AGENT,MTN_MOMO,MLI,Bamako,Bamako,22.803908,-1.427521,2024-09-17,ACTIVE,T2
AGT-00101549,Cash Point Bel Air,SUB_AGENT,WAVE,CIV,Daloa,Daloa,5.145927,-5.041557,2021-05-07,ACTIVE,T1
AGT-00101550,Agence Ngor,SUB_AGENT,OM,CIV,Abidjan,Abidjan,10.529323,-5.345366,2020-03-18,ACTIVE,T1
AGT-00101551,Cash & Go Niary Tally,SUB_AGENT,OM,CIV,Yamoussoukro,Yamoussoukro,8.877752,-2.640424,2019-10-13,ACTIVE,T1
AGT-00101552,Point Cash Ouakam,SUB_AGENT,FREE,CIV,Daloa,Daloa,7.072147,-4.617502,2019-03-15,ACTIVE,T1
AGT-00101553,SuperMoney Sandaga,ATM_PARTNER,MOOV,GIN,Labé,Labé,7.237314,-12.664017,2019-09-14,SUSPENDED,T3
AGT-00101554,Station Cash Sandaga,SUB_AGENT,FREE,CIV,San-Pédro,San-Pédro,8.893666,-5.386835,2019-08-06,ACTIVE,T1
AGT-00101555,Point Cash Fass,SUB_AGENT,WAVE,SEN,Dakar,Dakar,13.263079,-16.0652,2023-08-21,ACTIVE,T1
AGT-00101556,Multiservices Ngor,SUB_AGENT,OM,CIV,Man,Man,8.459144,-5.879896,2024-04-30,ACTIVE,T1
AGT-00101557,Agence Patte d'Oie,SUB_AGENT,WAVE,SEN,Tambacounda,Tambacounda,13.693704,-14.622475,2021-10-17,ACTIVE,T3
AGT-00101558,Boutique Castors,MERCHANT,FREE,SEN,Matam,Matam,14.036163,-17.077306,2020-07-18,SUSPENDED,T2
AGT-00101559,Agence Plateau,SUB_AGENT,OM,GIN,Labé,Labé,11.405305,-13.984981,2020-10-23,ACTIVE,T2
AGT-00101560,Kiosque Mariste,SUB_AGENT,WAVE,CIV,Daloa,Daloa,7.477135,-8.405901,2023-03-11,ACTIVE,T3
AGT-00101561,Téléservices Guédiawaye,SUB_AGENT,MOOV,SEN,Ziguinchor,Ziguinchor,15.235272,-16.519192,2024-03-01,SUSPENDED,T3
AGT-00101562,Cash Point Yoff,MASTER_AGENT,MTN_MOMO,CIV,Korhogo,Korhogo,6.728023,-4.638587,2020-03-24,ACTIVE,T3
AGT-00101563,Tabaski Service Ngor,MERCHANT,FREE,SEN,Dakar,Dakar,15.007532,-13.833341,2021-11-13,ACTIVE,T3
AGT-00101564,Mini-marché Guédiawaye,MERCHANT,OM,GIN,Mamou,Mamou,8.126502,-9.198434,2025-06-27,ACTIVE,T1
AGT-00101565,Multiservices Castors,SUB_AGENT,FREE,CIV,Bouaké,Bouaké,4.692834,-3.191188,2023-10-12,ACTIVE,T3
AGT-00101566,Tabaski Service Fass,MASTER_AGENT,MTN_MOMO,SEN,Thiès,Thiès,15.376183,-15.155638,2024-07-24,ACTIVE,T3
AGT-00101567,Station Cash Cambérène,SUB_AGENT,MTN_MOMO,SEN,Thiès,Thiès,12.500019,-11.473503,2019-07-29,ACTIVE,T2
AGT-00101568,Marché Tabaski,MERCHANT,MTN_MOMO,GIN,Labé,Labé,8.316162,-13.917364,2020-01-03,ACTIVE,T1
AGT-00101569,Cash & Go Grand Yoff,SUB_AGENT,WAVE,SEN,Saint-Louis,Saint-Louis,16.362281,-15.093033,2024-07-20,ACTIVE,T1
AGT-00101570,Point Argent Grand Yoff,MERCHANT,FREE,MLI,Koulikoro,Koulikoro,12.049864,0.680766,2019-11-30,ACTIVE,T2
AGT-00101571,Cash & Go Niary Tally,SUB_AGENT,MTN_MOMO,CIV,Man,Man,9.094224,-4.223181,2023-03-25,ACTIVE,T1
AGT-00101572,Marché Dieuppeul,SUB_AGENT,MTN_MOMO,SEN,Kaffrine,Kaffrine,15.235056,-13.309946,2020-06-01,ACTIVE,T3
AGT-00101573,Tabaski Service Pikine,MERCHANT,WAVE,CIV,Yamoussoukro,Yamoussoukro,8.375652,-6.829771,2022-02-10,ACTIVE,T2
AGT-00101574,Téléservices Ouakam,MERCHANT,WAVE,MLI,Mopti,Mopti,19.528442,3.407948,2021-05-05,ACTIVE,T1
AGT-00101575,Cash Point Cambérène,SUB_AGENT,WAVE,CIV,Abidjan,Abidjan,9.220143,-6.757948,2019-05-17,ACTIVE,T2
AGT-00101576,Boutique Patte d'Oie,MERCHANT,FREE,CIV,Bouaké,Bouaké,5.205169,-5.410844,2022-01-28,ACTIVE,T1
AGT-00101577,SuperMoney Wakhinane,SUB_AGENT,FREE,MLI,Koulikoro,Koulikoro,16.004924,1.365377,2021-04-13,ACTIVE,T3
AGT-00101578,Cash & Go Mariste,MERCHANT,OM,SEN,Kaffrine,Kaffrine,13.758179,-13.206151,2024-01-18,ACTIVE,T1
AGT-00101579,Multiservices Touba,MASTER_AGENT,FREE,SEN,Tambacounda,Tambacounda,14.445122,-11.984333,2023-09-28,ACTIVE,T3
AGT-00101580,Agence Pikine,SUB_AGENT,WAVE,CIV,Korhogo,Korhogo,9.198081,-6.943447,2022-11-25,SUSPENDED,T1
AGT-00101581,Station Cash Patte d'Oie,MERCHANT,FREE,SEN,Kaffrine,Kaffrine,14.271267,-12.357757,2024-11-17,ACTIVE,T1
AGT-00101582,Kiosque Touba,SUB_AGENT,MOOV,MLI,Koulikoro,Koulikoro,23.284411,3.12792,2025-07-04,ACTIVE,T2
AGT-00101583,Kiosque Niary Tally,SUB_AGENT,WAVE,CIV,Daloa,Daloa,7.422662,-5.331308,2022-03-25,ACTIVE,T1
AGT-00101584,Multiservices Pikine,SUB_AGENT,MTN_MOMO,CIV,Daloa,Daloa,5.890918,-6.85471,2022-03-30,ACTIVE,T1
AGT-00101585,Boutique Ouakam,SUB_AGENT,MTN_MOMO,MLI,Mopti,Mopti,12.383075,-8.260671,2020-08-22,ACTIVE,T2
AGT-00101586,Point Cash Hann,MERCHANT,WAVE,CIV,Man,Man,7.889479,-8.182329,2024-08-23,SUSPENDED,T1
AGT-00101587,Agence Sandaga,MERCHANT,FREE,MLI,Ségou,Ségou,10.948837,-2.110201,2023-06-09,ACTIVE,T1
AGT-00101588,Station Cash Ngor,MERCHANT,WAVE,CIV,Yamoussoukro,Yamoussoukro,9.74605,-8.227772,2021-05-02,ACTIVE,T2
AGT-00101589,Téléservices Cambérène,SUB_AGENT,FREE,CIV,Korhogo,Korhogo,4.840738,-4.736541,2020-06-14,TERMINATED,T2
AGT-00101590,Boutique Almadies,MERCHANT,WAVE,CIV,Korhogo,Korhogo,9.643405,-4.206517,2023-01-19,SUSPENDED,T3
AGT-00101591,Agence Sicap,SUB_AGENT,MTN_MOMO,GIN,Mamou,Mamou,11.017484,-8.002569,2022-03-06,ACTIVE,T3
AGT-00101592,Cash & Go Guédiawaye,SUB_AGENT,MTN_MOMO,MLI,Sikasso,Sikasso,19.892168,0.728134,2021-02-05,ACTIVE,T1
AGT-00101593,Mini-marché Castors,SUB_AGENT,MOOV,GIN,Kindia,Kindia,10.346655,-7.833123,2019-04-23,ACTIVE,T3
AGT-00101594,Téléservices Castors,SUB_AGENT,MOOV,GIN,Kankan,Kankan,8.171309,-11.157298,2024-09-21,ACTIVE,T1
AGT-00101595,Mini-marché Tabaski,SUB_AGENT,MOOV,SEN,Thiès,Thiès,14.78283,-12.807328,2022-03-05,ACTIVE,T2
AGT-00101596,Agence Sandaga,SUB_AGENT,MOOV,CIV,Bouaké,Bouaké,6.933512,-5.529895,2020-02-22,ACTIVE,T3
AGT-00101597,Agence Dieuppeul,MERCHANT,OM,GIN,Nzérékoré,Nzérékoré,10.36581,-14.048248,2022-01-24,ACTIVE,T2
AGT-00101598,Tabaski Service Yoff,SUB_AGENT,OM,SEN,Kédougou,Kédougou,,,2022-04-14,ACTIVE,T2
AGT-00101599,Téléservices Fass,SUB_AGENT,WAVE,MLI,Bamako,Bamako,16.349208,-2.306957,2023-08-11,ACTIVE,T1
AGT-00101600,Agence HLM,MASTER_AGENT,OM,GIN,Kankan,Kankan,11.081196,-13.699752,2019-08-20,ACTIVE,T2
AGT-00101601,Kiosque Sandaga,SUB_AGENT,WAVE,GIN,Conakry,Conakry,9.192005,-11.12622,2025-02-24,ACTIVE,T1
AGT-00101602,Station Cash Mariste,MASTER_AGENT,WAVE,MLI,Bamako,Bamako,17.609137,2.051001,2022-10-02,ACTIVE,T1
AGT-00101603,Tabaski Service Almadies,MERCHANT,FREE,SEN,Kaffrine,Kaffrine,12.683509,-12.413423,2023-08-10,ACTIVE,T1
AGT-00101604,Point Argent Reubeuss,SUB_AGENT,OM,GIN,Labé,Labé,11.849993,-10.566513,2023-09-16,ACTIVE,T1
AGT-00101605,Mini-marché Sicap,MERCHANT,OM,MLI,Sikasso,Sikasso,16.522233,-0.193161,2019-10-18,ACTIVE,T1
AGT-00101606,Mini-marché Colobane,MERCHANT,WAVE,GIN,Boké,Boké,7.916759,-14.667396,2022-03-16,ACTIVE,T1
AGT-00101607,Multiservices Patte d'Oie,MERCHANT,MOOV,CIV,Korhogo,Korhogo,6.200722,-7.594948,2022-03-19,ACTIVE,T1
AGT-00101608,Téléservices Pikine,MERCHANT,MOOV,GIN,Kankan,Kankan,10.656168,-8.35709,2025-06-11,ACTIVE,T3
AGT-00101609,Point Cash Touba,SUB_AGENT,WAVE,MLI,Tombouctou,Tombouctou,,,2024-01-10,ACTIVE,T1
AGT-00101610,Téléservices Ngor,MERCHANT,WAVE,MLI,Bamako,Bamako,13.130657,-1.48883,2024-12-31,ACTIVE,T1
AGT-00101611,Téléservices Liberté,MERCHANT,MTN_MOMO,SEN,Kédougou,Kédougou,13.65311,-13.442519,2023-09-29,ACTIVE,T1
AGT-00101612,Kiosque HLM,MERCHANT,FREE,SEN,Saint-Louis,Saint-Louis,14.22716,-11.467219,2020-06-15,ACTIVE,T1
AGT-00101613,Tabaski Service Yoff,SUB_AGENT,FREE,SEN,Dakar,Dakar,13.509006,-16.031809,2022-04-01,ACTIVE,T1
AGT-00101614,Express Bel Air,SUB_AGENT,FREE,MLI,Tombouctou,Tombouctou,23.152537,-8.059308,2021-10-08,ACTIVE,T2
AGT-00101615,Marché Colobane,MERCHANT,OM,GIN,Faranah,Faranah,11.618961,-8.766838,2023-11-09,ACTIVE,T1
AGT-00101616,Express Sandaga,SUB_AGENT,FREE,GIN,Kankan,Kankan,10.751333,-14.842982,2023-06-10,SUSPENDED,T2
AGT-00101617,Kiosque Castors,SUB_AGENT,MTN_MOMO,GIN,Conakry,Conakry,7.832997,-11.289116,2025-03-10,SUSPENDED,T3
AGT-00101618,Agence Sandaga,SUB_AGENT,FREE,GIN,Conakry,Conakry,8.998407,-14.738689,2019-08-23,ACTIVE,T1
AGT-00101619,Station Cash Ngor,MERCHANT,FREE,CIV,Yamoussoukro,Yamoussoukro,4.926954,-2.622865,2020-11-29,ACTIVE,T2
AGT-00101620,Point Cash Ouakam,SUB_AGENT,MTN_MOMO,GIN,Kindia,Kindia,10.409254,-11.072756,2021-05-13,ACTIVE,T1
AGT-00101621,Point Argent Plateau,MERCHANT,MOOV,CIV,San-Pédro,San-Pédro,9.023262,-4.811733,2019-10-28,ACTIVE,T1
AGT-00101622,SuperMoney Dieuppeul,SUB_AGENT,MTN_MOMO,GIN,Nzérékoré,Nzérékoré,12.446409,-11.51772,2023-04-02,ACTIVE,T2
AGT-00101623,Station Cash Yoff,MERCHANT,FREE,MLI,Mopti,Mopti,13.309266,-11.889712,2021-04-13,ACTIVE,T1
AGT-00101624,Marché Niary Tally,SUB_AGENT,MOOV,GIN,Kindia,Kindia,9.621453,-9.085271,2022-01-15,ACTIVE,T2
AGT-00101625,Point Cash Mariste,SUB_AGENT,FREE,SEN,Kédougou,Kédougou,13.944502,-12.786571,2025-08-16,ACTIVE,T1
AGT-00101626,Express HLM,MERCHANT,WAVE,GIN,Faranah,Faranah,11.101366,-8.522603,2019-12-10,ACTIVE,T1
AGT-00101627,Téléservices Grand Yoff,MERCHANT,OM,SEN,Kolda,Kolda,14.508019,-12.349856,2024-07-24,ACTIVE,T2
AGT-00101628,Cash Point Fass,SUB_AGENT,MTN_MOMO,SEN,Thiès,Thiès,14.443786,-14.789542,2022-03-21,ACTIVE,T2
AGT-00101629,Multiservices Liberté,ATM_PARTNER,WAVE,SEN,Tambacounda,Tambacounda,13.837312,-11.811082,2023-05-01,ACTIVE,T1
AGT-00101630,Kiosque Tabaski,MASTER_AGENT,FREE,GIN,Boké,Boké,11.803857,-10.153816,2019-08-21,ACTIVE,T1
AGT-00101631,Marché Almadies,SUB_AGENT,MOOV,GIN,Boké,Boké,11.478068,-9.024817,2020-03-27,ACTIVE,T2
AGT-00101632,Multiservices Liberté,ATM_PARTNER,WAVE,SEN,Louga,Louga,16.59845,-14.607464,2020-03-08,ACTIVE,T1
AGT-00101633,SuperMoney Colobane,SUB_AGENT,MTN_MOMO,GIN,Labé,Labé,12.256778,-9.939255,2020-08-06,ACTIVE,T3
AGT-00101634,Boutique Tabaski,SUB_AGENT,WAVE,SEN,Thiès,Thiès,,,2019-11-29,SUSPENDED,T1
AGT-00101635,Point Cash Niary Tally,SUB_AGENT,WAVE,MLI,Koulikoro,Koulikoro,17.822494,-9.482996,2025-07-13,ACTIVE,T1
AGT-00101636,Cash & Go HLM,SUB_AGENT,FREE,GIN,Labé,Labé,11.795244,-12.888269,2025-04-03,ACTIVE,T1
AGT-00101637,Point Cash Plateau,MERCHANT,MTN_MOMO,CIV,San-Pédro,San-Pédro,7.587899,-3.314048,2021-05-01,ACTIVE,T2
AGT-00101638,Point Cash Niary Tally,SUB_AGENT,OM,CIV,Daloa,Daloa,8.506113,-8.271856,2022-10-14,ACTIVE,T1
AGT-00101639,Point Cash Niary Tally,SUB_AGENT,MTN_MOMO,SEN,Matam,Matam,15.1956,-15.504766,2022-08-27,ACTIVE,T1
AGT-00101640,Point Cash Wakhinane,MERCHANT,FREE,CIV,Man,Man,5.315806,-5.535796,2025-04-22,ACTIVE,T1
AGT-00101641,Express Pikine,MERCHANT,WAVE,MLI,Mopti,Mopti,10.846195,-4.517391,2022-09-20,ACTIVE,T1
AGT-00101642,Tabaski Service Touba,SUB_AGENT,MOOV,SEN,Kédougou,Kédougou,12.437126,-11.813682,2019-10-02,ACTIVE,T1
AGT-00101643,Cash Point Guédiawaye,MASTER_AGENT,WAVE,GIN,Kankan,Kankan,10.270869,-10.960902,2019-12-10,ACTIVE,T1
AGT-00101644,Boutique Castors,SUB_AGENT,MTN_MOMO,SEN,Kaffrine,Kaffrine,15.678238,-13.694058,2022-11-25,ACTIVE,T1
AGT-00101645,Multiservices Touba,MERCHANT,WAVE,GIN,Labé,Labé,10.886687,-8.548064,2023-02-21,ACTIVE,T1
AGT-00101646,Agence Grand Yoff,SUB_AGENT,MTN_MOMO,CIV,Man,Man,9.47129,-8.336769,2019-03-11,ACTIVE,T2
AGT-00101647,Agence Bel Air,MASTER_AGENT,OM,CIV,San-Pédro,San-Pédro,4.958027,-6.783606,2022-09-27,ACTIVE,T1
AGT-00101648,Mini-marché Castors,MERCHANT,FREE,GIN,Faranah,Faranah,10.532961,-14.557438,2019-11-29,ACTIVE,T1
AGT-00101649,Point Argent Ngor,SUB_AGENT,MOOV,GIN,Kankan,Kankan,12.32241,-14.407654,2023-12-12,ACTIVE,T1
AGT-00101650,Point Argent Mariste,SUB_AGENT,OM,CIV,Daloa,Daloa,7.623655,-4.737777,2020-02-12,ACTIVE,T2
AGT-00101651,Point Cash Dieuppeul,SUB_AGENT,WAVE,GIN,Nzérékoré,Nzérékoré,,,2024-10-29,ACTIVE,T1
AGT-00101652,SuperMoney Tabaski,MERCHANT,FREE,SEN,Matam,Matam,16.651779,-12.706525,2024-04-18,ACTIVE,T2
AGT-00101653,Point Cash Grand Yoff,SUB_AGENT,MTN_MOMO,MLI,Koulikoro,Koulikoro,13.009043,-11.306926,2025-09-17,ACTIVE,T3
AGT-00101654,Kiosque Yoff,SUB_AGENT,MOOV,GIN,Kindia,Kindia,12.230054,-12.044261,2024-01-13,SUSPENDED,T3
AGT-00101655,Station Cash Liberté,SUB_AGENT,FREE,SEN,Kaolack,Kaolack,16.11563,-16.949514,2019-07-08,TERMINATED,T1
AGT-00101656,Kiosque Grand Yoff,SUB_AGENT,WAVE,GIN,Faranah,Faranah,8.585289,-11.515109,2022-12-12,ACTIVE,T1
AGT-00101657,Point Argent Dieuppeul,MERCHANT,MOOV,SEN,Kédougou,Kédougou,15.519123,-14.280695,2021-04-24,ACTIVE,T1
AGT-00101658,Mini-marché Patte d'Oie,SUB_AGENT,OM,CIV,Man,Man,10.127865,-7.783849,2023-01-30,ACTIVE,T3
AGT-00101659,Marché Cambérène,MERCHANT,MTN_MOMO,GIN,Conakry,Conakry,10.532478,-11.241735,2025-10-31,ACTIVE,T1
AGT-00101660,Agence Gibraltar,MERCHANT,MTN_MOMO,SEN,Saint-Louis,Saint-Louis,15.890005,-16.392964,2022-01-28,ACTIVE,T3
AGT-00101661,Téléservices Tabaski,SUB_AGENT,FREE,MLI,Ségou,Ségou,21.446694,-9.292979,2020-11-06,ACTIVE,T1
AGT-00101662,Station Cash Yoff,SUB_AGENT,MTN_MOMO,SEN,Saint-Louis,Saint-Louis,12.695174,-14.205058,2024-03-28,ACTIVE,T2
AGT-00101663,Point Cash Patte d'Oie,SUB_AGENT,WAVE,GIN,Conakry,Conakry,10.997005,-11.94557,2022-02-22,SUSPENDED,T1
AGT-00101664,SuperMoney Ngor,SUB_AGENT,FREE,GIN,Mamou,Mamou,11.508473,-12.775276,2020-11-03,ACTIVE,T1
AGT-00101665,Mini-marché Colobane,SUB_AGENT,MTN_MOMO,SEN,Kédougou,Kédougou,14.590075,-11.553239,2019-06-09,ACTIVE,T2
AGT-00101666,Tabaski Service Sicap,SUB_AGENT,MTN_MOMO,SEN,Fatick,Fatick,,,2020-10-17,ACTIVE,T2
AGT-00101667,Marché Mermoz,SUB_AGENT,OM,CIV,Daloa,Daloa,6.553655,-7.497285,2021-09-17,SUSPENDED,T1
AGT-00101668,Multiservices Pikine,MERCHANT,WAVE,SEN,Kaolack,Kaolack,13.330513,-12.036491,2024-10-21,ACTIVE,T1
AGT-00101669,Express Colobane,MERCHANT,WAVE,CIV,Korhogo,Korhogo,8.006696,-3.675098,2023-03-30,ACTIVE,T2
AGT-00101670,Tabaski Service Yoff,MERCHANT,MOOV,GIN,Boké,Boké,8.3283,-12.793043,2022-01-06,ACTIVE,T1
AGT-00101671,Tabaski Service Guédiawaye,ATM_PARTNER,FREE,SEN,Kolda,Kolda,16.46702,-12.231955,2025-01-29,TERMINATED,T1
AGT-00101672,Agence Gibraltar,MERCHANT,FREE,SEN,Kédougou,Kédougou,15.981295,-15.927792,2020-04-10,ACTIVE,T1
AGT-00101673,Point Cash Sicap,SUB_AGENT,FREE,GIN,Mamou,Mamou,7.200051,-9.352127,2023-06-02,ACTIVE,T1
AGT-00101674,Kiosque Fass,MERCHANT,WAVE,SEN,Sédhiou,Sédhiou,13.09928,-12.027898,2019-11-13,ACTIVE,T1
AGT-00101675,Point Argent Reubeuss,SUB_AGENT,MTN_MOMO,SEN,Dakar,Dakar,14.981186,-17.259691,2025-03-31,SUSPENDED,T1
AGT-00101676,Kiosque Bel Air,SUB_AGENT,FREE,GIN,Kindia,Kindia,10.37104,-12.929606,2023-09-13,ACTIVE,T1
AGT-00101677,Point Argent Grand Yoff,SUB_AGENT,MOOV,SEN,Ziguinchor,Ziguinchor,13.552525,-13.208825,2019-04-01,TERMINATED,T1
AGT-00101678,Cash Point Colobane,SUB_AGENT,WAVE,CIV,Yamoussoukro,Yamoussoukro,7.123697,-6.074752,2024-06-16,ACTIVE,T1
AGT-00101679,Multiservices Tabaski,SUB_AGENT,MOOV,GIN,Boké,Boké,7.516515,-11.596846,2021-11-07,ACTIVE,T1
AGT-00101680,Cash Point Cambérène,MASTER_AGENT,MOOV,SEN,Tambacounda,Tambacounda,12.317998,-12.780591,2022-08-08,ACTIVE,T3
AGT-00101681,Mini-marché Bel Air,SUB_AGENT,FREE,SEN,Thiès,Thiès,12.875507,-12.417139,2021-10-13,ACTIVE,T2
AGT-00101682,Point Cash Sicap,MERCHANT,WAVE,CIV,Korhogo,Korhogo,8.909555,-6.189997,2023-12-25,ACTIVE,T1
AGT-00101683,Tabaski Service Tabaski,SUB_AGENT,FREE,SEN,Kaolack,Kaolack,13.997992,-11.893049,2021-06-15,ACTIVE,T1
AGT-00101684,Point Cash Grand Yoff,SUB_AGENT,FREE,CIV,Korhogo,Korhogo,9.691631,-4.274758,2022-11-02,SUSPENDED,T3
AGT-00101685,Marché Médina,SUB_AGENT,MOOV,GIN,Boké,Boké,11.43537,-9.865851,2021-07-04,ACTIVE,T1
AGT-00101686,Cash Point Bel Air,SUB_AGENT,FREE,MLI,Sikasso,Sikasso,19.379427,-9.643936,2024-04-02,ACTIVE,T1
AGT-00101687,Express HLM,SUB_AGENT,WAVE,CIV,Bouaké,Bouaké,10.607549,-4.753084,2024-02-20,ACTIVE,T2
AGT-00101688,Boutique Fass,MERCHANT,OM,CIV,Man,Man,9.606752,-3.781278,2021-12-21,ACTIVE,T1
AGT-00101689,Kiosque Mermoz,MERCHANT,WAVE,SEN,Louga,Louga,16.520457,-16.122242,2024-06-19,SUSPENDED,T1
AGT-00101690,Multiservices Patte d'Oie,MERCHANT,FREE,GIN,Boké,Boké,11.056041,-11.2522,2019-05-02,ACTIVE,T3
AGT-00101691,Cash & Go Ngor,SUB_AGENT,MTN_MOMO,SEN,Kaolack,Kaolack,14.693886,-16.854267,2025-01-05,ACTIVE,T3
AGT-00101692,Kiosque Dieuppeul,SUB_AGENT,MOOV,SEN,Kédougou,Kédougou,13.381129,-17.401593,2025-03-29,ACTIVE,T1
AGT-00101693,Mini-marché Tabaski,SUB_AGENT,FREE,SEN,Dakar,Dakar,15.211888,-12.991659,2020-03-22,ACTIVE,T2
AGT-00101694,Tabaski Service Reubeuss,MERCHANT,WAVE,SEN,Thiès,Thiès,16.438675,-14.150428,2021-03-01,ACTIVE,T1
AGT-00101695,Kiosque Guédiawaye,MERCHANT,WAVE,SEN,Fatick,Fatick,13.37117,-15.760878,2023-05-09,ACTIVE,T1
AGT-00101696,Kiosque Almadies,SUB_AGENT,MTN_MOMO,SEN,Saint-Louis,Saint-Louis,14.6397,-14.008526,2024-11-21,ACTIVE,T1
AGT-00101697,Tabaski Service Reubeuss,SUB_AGENT,OM,SEN,Ziguinchor,Ziguinchor,12.894473,-16.171914,2024-08-31,ACTIVE,T2
AGT-00101698,Tabaski Service Fass,MASTER_AGENT,MTN_MOMO,GIN,Boké,Boké,9.766217,-9.355203,2020-10-29,ACTIVE,T1
AGT-00101699,Cash Point Patte d'Oie,MERCHANT,MTN_MOMO,GIN,Conakry,Conakry,8.998306,-10.371109,2024-01-20,ACTIVE,T2
AGT-00101700,Marché Fass,ATM_PARTNER,OM,SEN,Fatick,Fatick,13.765176,-13.945705,2019-11-20,ACTIVE,T1
AGT-00101701,Point Cash Almadies,SUB_AGENT,FREE,CIV,Korhogo,Korhogo,8.133718,-6.462787,2023-07-03,ACTIVE,T2
AGT-00101702,Cash Point Pikine,SUB_AGENT,WAVE,CIV,Bouaké,Bouaké,8.139966,-3.333677,2021-11-20,ACTIVE,T1
AGT-00101703,Mini-marché Cambérène,SUB_AGENT,OM,GIN,Faranah,Faranah,7.404157,-11.704313,2022-04-06,ACTIVE,T2
AGT-00101704,Mini-marché Pikine,SUB_AGENT,OM,GIN,Nzérékoré,Nzérékoré,12.311815,-9.219699,2024-04-13,ACTIVE,T2
AGT-00101705,SuperMoney Yoff,MERCHANT,FREE,CIV,San-Pédro,San-Pédro,5.659508,-3.671325,2019-11-07,ACTIVE,T3
AGT-00101706,Tabaski Service Reubeuss,SUB_AGENT,WAVE,CIV,Yamoussoukro,Yamoussoukro,5.533242,-5.423941,2025-02-08,ACTIVE,T2
AGT-00101707,Téléservices Gibraltar,SUB_AGENT,WAVE,GIN,Labé,Labé,12.217599,-14.720294,2021-08-07,ACTIVE,T3
AGT-00101708,Marché Patte d'Oie,SUB_AGENT,MOOV,MLI,Sikasso,Sikasso,22.173893,-0.518818,2019-03-11,ACTIVE,T1
AGT-00101709,Tabaski Service Grand Yoff,MERCHANT,FREE,SEN,Saint-Louis,Saint-Louis,15.511735,-14.852113,2020-04-13,ACTIVE,T2
AGT-00101710,Tabaski Service Bel Air,MERCHANT,OM,MLI,Ségou,Ségou,17.357556,-10.908403,2021-07-20,ACTIVE,T1
AGT-00101711,Boutique Tabaski,MERCHANT,MTN_MOMO,SEN,Fatick,Fatick,13.467724,-15.775231,2022-02-09,ACTIVE,T1
AGT-00101712,Station Cash Mariste,SUB_AGENT,FREE,GIN,Kankan,Kankan,12.173423,-12.374943,2023-07-19,ACTIVE,T1
AGT-00101713,Tabaski Service Touba,SUB_AGENT,MTN_MOMO,SEN,Kolda,Kolda,12.377199,-13.24017,2021-12-20,ACTIVE,T1
